+-----------------------+-------------------+-----------+-------+
| Player                | 'Equip'           | 'Current' | 'Max' |
| Player                | 'Equip'           | 'Current' | 'Max' |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Magic Mirror      | '1'       | 27    |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Barbarian Puppet  | '17'      | 18    |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Rage Vial         | '15'      | 18    |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Archer Puppet     | '17'      | 18    |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Invisibility Vial | '17'      | 18    |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Eternal Tome      | '18'      | 18    |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Life Gem          | '15'      | 18    |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Seeking Shield    | '17'      | 18    |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Royal Gem         | '18'      | 18    |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Earthquake Boots  | '14'      | 18    |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Hog Rider Puppet  | '18'      | 18    |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Rage Gem          | '14'      | 18    |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Healing Tome      | '17'      | 18    |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Vampstache        | '1'       | 18    |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Haste Vial        | '1'       | 18    |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Giant Arrow       | '1'       | 18    |
| â™¡â™¡DEBADRITAâ™¡â™¡ | Healer Puppet     | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| babyrackam            | Frozen Arrow      | '18'      | 27    |
| babyrackam            | Barbarian Puppet  | '12'      | 18    |
| babyrackam            | Rage Vial         | '12'      | 18    |
| babyrackam            | Archer Puppet     | '13'      | 18    |
| babyrackam            | Invisibility Vial | '14'      | 18    |
| babyrackam            | Eternal Tome      | '14'      | 18    |
| babyrackam            | Life Gem          | '14'      | 18    |
| babyrackam            | Seeking Shield    | '12'      | 18    |
| babyrackam            | Royal Gem         | '12'      | 18    |
| babyrackam            | Vampstache        | '16'      | 18    |
| babyrackam            | Rage Gem          | '14'      | 18    |
| babyrackam            | Earthquake Boots  | '1'       | 18    |
| babyrackam            | Hog Rider Puppet  | '1'       | 18    |
| babyrackam            | Giant Arrow       | '1'       | 18    |
| babyrackam            | Healer Puppet     | '1'       | 18    |
| babyrackam            | Healing Tome      | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| PlausibleShant'       | Giant Gauntlet    | '18'      | 27    |
| PlausibleShant'       | Spiky Ball        | '1'       | 27    |
| PlausibleShant'       | Frozen Arrow      | '18'      | 27    |
| PlausibleShant'       | Fireball          | '1'       | 27    |
| PlausibleShant'       | Magic Mirror      | '14'      | 27    |
| PlausibleShant'       | Barbarian Puppet  | '10'      | 18    |
| PlausibleShant'       | Rage Vial         | '10'      | 18    |
| PlausibleShant'       | Archer Puppet     | '10'      | 18    |
| PlausibleShant'       | Invisibility Vial | '15'      | 18    |
| PlausibleShant'       | Eternal Tome      | '15'      | 18    |
| PlausibleShant'       | Life Gem          | '15'      | 18    |
| PlausibleShant'       | Seeking Shield    | '14'      | 18    |
| PlausibleShant'       | Royal Gem         | '14'      | 18    |
| PlausibleShant'       | Earthquake Boots  | '7'       | 18    |
| PlausibleShant'       | Vampstache        | '15'      | 18    |
| PlausibleShant'       | Giant Arrow       | '5'       | 18    |
| PlausibleShant'       | Rage Gem          | '5'       | 18    |
| PlausibleShant'       | Healer Puppet     | '1'       | 18    |
| PlausibleShant'       | Healing Tome      | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| eeBrepuS              | Barbarian Puppet  | '15'      | 18    |
| eeBrepuS              | Rage Vial         | '17'      | 18    |
| eeBrepuS              | Archer Puppet     | '15'      | 18    |
| eeBrepuS              | Invisibility Vial | '18'      | 18    |
| eeBrepuS              | Eternal Tome      | '17'      | 18    |
| eeBrepuS              | Life Gem          | '15'      | 18    |
| eeBrepuS              | Seeking Shield    | '17'      | 18    |
| eeBrepuS              | Royal Gem         | '15'      | 18    |
| eeBrepuS              | Earthquake Boots  | '14'      | 18    |
| eeBrepuS              | Hog Rider Puppet  | '17'      | 18    |
| eeBrepuS              | Giant Arrow       | '11'      | 18    |
| eeBrepuS              | Healer Puppet     | '18'      | 18    |
| eeBrepuS              | Rage Gem          | '17'      | 18    |
| eeBrepuS              | Vampstache        | '1'       | 18    |
| eeBrepuS              | Haste Vial        | '1'       | 18    |
| eeBrepuS              | Healing Tome      | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Joe                   | Giant Gauntlet    | '20'      | 27    |
| Joe                   | Rocket Spear      | '11'      | 27    |
| Joe                   | Frozen Arrow      | '23'      | 27    |
| Joe                   | Fireball          | '14'      | 27    |
| Joe                   | Barbarian Puppet  | '17'      | 18    |
| Joe                   | Rage Vial         | '17'      | 18    |
| Joe                   | Archer Puppet     | '17'      | 18    |
| Joe                   | Invisibility Vial | '18'      | 18    |
| Joe                   | Eternal Tome      | '18'      | 18    |
| Joe                   | Life Gem          | '17'      | 18    |
| Joe                   | Seeking Shield    | '18'      | 18    |
| Joe                   | Royal Gem         | '18'      | 18    |
| Joe                   | Earthquake Boots  | '6'       | 18    |
| Joe                   | Hog Rider Puppet  | '5'       | 18    |
| Joe                   | Vampstache        | '3'       | 18    |
| Joe                   | Giant Arrow       | '8'       | 18    |
| Joe                   | Healer Puppet     | '6'       | 18    |
| Joe                   | Rage Gem          | '8'       | 18    |
| Joe                   | Healing Tome      | '8'       | 18    |
| Joe                   | Haste Vial        | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| BABY dom              | Barbarian Puppet  | '9'       | 18    |
| BABY dom              | Rage Vial         | '13'      | 18    |
| BABY dom              | Archer Puppet     | '10'      | 18    |
| BABY dom              | Invisibility Vial | '12'      | 18    |
| BABY dom              | Eternal Tome      | '14'      | 18    |
| BABY dom              | Life Gem          | '11'      | 18    |
| BABY dom              | Seeking Shield    | '11'      | 18    |
| BABY dom              | Royal Gem         | '10'      | 18    |
| BABY dom              | Vampstache        | '14'      | 18    |
| BABY dom              | Giant Arrow       | '14'      | 18    |
| BABY dom              | Rage Gem          | '4'       | 18    |
| BABY dom              | Healing Tome      | '14'      | 18    |
| BABY dom              | Earthquake Boots  | '1'       | 18    |
| BABY dom              | Healer Puppet     | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Joseph                | Giant Gauntlet    | '15'      | 27    |
| Joseph                | Rocket Spear      | '1'       | 27    |
| Joseph                | Frozen Arrow      | '17'      | 27    |
| Joseph                | Fireball          | '6'       | 27    |
| Joseph                | Barbarian Puppet  | '15'      | 18    |
| Joseph                | Rage Vial         | '17'      | 18    |
| Joseph                | Archer Puppet     | '18'      | 18    |
| Joseph                | Invisibility Vial | '18'      | 18    |
| Joseph                | Eternal Tome      | '17'      | 18    |
| Joseph                | Life Gem          | '15'      | 18    |
| Joseph                | Seeking Shield    | '17'      | 18    |
| Joseph                | Royal Gem         | '18'      | 18    |
| Joseph                | Earthquake Boots  | '2'       | 18    |
| Joseph                | Vampstache        | '2'       | 18    |
| Joseph                | Healer Puppet     | '2'       | 18    |
| Joseph                | Hog Rider Puppet  | '1'       | 18    |
| Joseph                | Haste Vial        | '1'       | 18    |
| Joseph                | Giant Arrow       | '1'       | 18    |
| Joseph                | Rage Gem          | '1'       | 18    |
| Joseph                | Healing Tome      | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| biglopp               | Barbarian Puppet  | '14'      | 18    |
| biglopp               | Rage Vial         | '14'      | 18    |
| biglopp               | Archer Puppet     | '15'      | 18    |
| biglopp               | Invisibility Vial | '15'      | 18    |
| biglopp               | Eternal Tome      | '15'      | 18    |
| biglopp               | Life Gem          | '15'      | 18    |
| biglopp               | Seeking Shield    | '15'      | 18    |
| biglopp               | Royal Gem         | '15'      | 18    |
| biglopp               | Earthquake Boots  | '1'       | 18    |
| biglopp               | Giant Arrow       | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Legend Hash           | Giant Gauntlet    | '12'      | 27    |
| Legend Hash           | Frozen Arrow      | '10'      | 27    |
| Legend Hash           | Barbarian Puppet  | '10'      | 18    |
| Legend Hash           | Rage Vial         | '10'      | 18    |
| Legend Hash           | Archer Puppet     | '10'      | 18    |
| Legend Hash           | Invisibility Vial | '10'      | 18    |
| Legend Hash           | Eternal Tome      | '12'      | 18    |
| Legend Hash           | Life Gem          | '11'      | 18    |
| Legend Hash           | Seeking Shield    | '10'      | 18    |
| Legend Hash           | Royal Gem         | '9'       | 18    |
| Legend Hash           | Earthquake Boots  | '6'       | 18    |
| Legend Hash           | Vampstache        | '6'       | 18    |
| Legend Hash           | Giant Arrow       | '10'      | 18    |
| Legend Hash           | Healer Puppet     | '8'       | 18    |
| Legend Hash           | Rage Gem          | '11'      | 18    |
| Legend Hash           | Healing Tome      | '7'       | 18    |
